#{"t_start": 1686838952.0187104, "env_id": null}
r,l,t
1.7,1,91.5393
2.7,1,92.37932
2.8,1,93.159042
2.7,1,93.89129
2.7,1,94.648202
2.7,1,95.462268
2.7,1,96.308371
2.7,1,97.167394
2.7,1,98.0009
2.7,1,98.806872
2.7,1,99.54666
2.7,1,100.324686
2.7,1,101.105983
2.7,1,101.868513
2.7,1,102.665135
2.7,1,103.511422
2.7,1,104.316977
2.7,1,105.012902
2.7,1,105.71907
2.8,1,106.455265
2.7,1,107.161642
2.7,1,107.857275
2.7,1,108.540671
2.7,1,109.222105
2.7,1,109.89929
2.7,1,110.605232
2.7,1,111.32496
2.7,1,112.028541
2.7,1,112.708258
2.7,1,113.391219
2.7,1,114.056417
2.7,1,114.762414
2.7,1,115.44059
2.7,1,116.101606
2.7,1,116.798409
2.7,1,117.471618
2.8,1,118.18472
2.7,1,118.849263
2.7,1,119.546744
2.7,1,120.231625
2.7,1,120.92833
2.7,1,121.59355
2.7,1,122.28123
2.7,1,122.975155
2.7,1,123.646917
2.7,1,124.331115
2.7,1,125.001407
2.7,1,125.670769
2.7,1,126.360714
2.7,1,127.081272
2.7,1,127.749045
2.7,1,128.455727
2.7,1,129.138679
2.7,1,129.802897
2.8,1,130.482683
2.7,1,131.145956
2.7,1,131.807785
2.7,1,132.508332
2.7,1,133.202741
2.7,1,133.97313
2.7,1,134.739836
2.7,1,135.442074
2.7,1,136.113774
2.7,1,136.815455
2.8,1,140.21333
2.7,1,140.614514
2.7,1,140.992352
2.7,1,141.395651
2.7,1,141.794926
2.7,1,142.180639
2.7,1,142.597581
2.7,1,142.994976
2.7,1,143.4069
2.7,1,143.838784
8.1,3,145.021748
4.5,2,145.789849
5.4,2,146.578537
4.5,2,147.353675
5.4,2,148.167494
2.7,1,148.558565
8.1,3,149.762797
5.4,2,150.548592
5.4,2,151.409904
2.7,1,151.801526
5.4,2,152.591384
5.4,2,153.39844
5.4,2,154.211794
7.1,3,155.37542
7.1,3,156.566201
7.2,3,157.725467
4.5,2,158.529598
18.9,7,161.307482
4.4,2,162.094255
5.4,2,162.934639
9.8,4,164.519988
2.7,1,164.968837
15.3,6,167.376551
5.4,2,168.161468
20.0,10,172.102658
4.5,2,172.908046
5.4,2,173.720163
5.4,2,174.580243
5.4,2,175.415185
2.7,1,175.828891
2.7,1,176.256359
4.5,2,177.03367
2.7,1,177.450615
2.7,1,177.856174
4.5,2,178.687331
8.1,3,179.905343
2.7,1,180.335309
5.4,2,181.155733
25.4,14,186.83734
4.4,2,187.647214
7.2,3,188.856309
5.4,2,189.69711
2.7,1,190.170112
4.4,2,191.005012
9.9,4,192.629335
2.7,1,193.044125
7.1,3,194.26972
8.1,3,195.516901
4.4,2,196.336486
4.5,2,197.273381
4.4,2,198.178207
2.7,1,198.609534
5.4,2,199.490085
2.7,1,200.042099
2.7,1,200.546097
4.4,2,201.400253
8.1,3,202.838678
5.4,2,203.682134
2.7,1,204.343153
5.4,2,205.21638
2.7,1,205.659918
5.4,2,206.536283
4.5,2,207.412341
5.4,2,208.302924
2.7,1,208.822628
2.7,1,209.278269
5.4,2,210.328402
5.4,2,211.440244
4.5,2,212.466803
2.7,1,213.04187
5.4,2,214.040174
2.7,1,214.512244
2.8,1,215.157633
2.7,1,215.787281
2.7,1,216.437443
2.7,1,217.088588
2.7,1,217.753913
2.7,1,218.543375
1.7,1,219.068555
5.4,2,220.065635
2.7,1,220.651701
5.4,2,221.569519
5.4,2,222.498535
2.7,1,222.976378
2.7,1,223.553447
5.4,2,224.490938
5.4,2,225.417946
2.7,1,225.9084
2.7,1,226.387124
2.7,1,226.886751
2.7,1,227.412222
2.7,1,227.928711
2.7,1,228.475208
2.7,1,228.987287
2.7,1,229.642304
2.7,1,230.165979
2.7,1,230.702637
2.7,1,231.215664
5.4,2,232.220218
2.7,1,232.692111
2.7,1,233.18811
4.4,2,234.172232
2.7,1,234.680257
2.7,1,235.18185
2.7,1,235.666563
2.7,1,236.205271
2.7,1,236.707045
2.7,1,237.20148
2.7,1,237.694565
2.7,1,238.246213
2.7,1,238.769953
2.7,1,239.280296
2.7,1,239.782707
2.7,1,240.266703
2.7,1,240.777873
2.7,1,241.285111
2.7,1,241.805369
4.4,2,242.800043
5.4,2,243.77808
2.7,1,244.282922
2.7,1,244.770468
5.4,2,245.720175
2.7,1,246.216704
2.7,1,246.704315
2.7,1,247.217549
2.7,1,247.756748
2.7,1,248.323522
2.7,1,248.821099
2.7,1,249.331075
2.7,1,249.849826
2.7,1,250.37683
2.7,1,250.942061
2.7,1,251.479635
2.7,1,252.125086
2.7,1,252.624748
2.7,1,253.058198
2.7,1,253.519033
2.7,1,253.945103
2.7,1,254.411645
2.7,1,254.844769
2.7,1,255.281322
5.4,2,256.097762
5.4,2,256.897387
2.7,1,257.316539
2.7,1,257.708679
2.7,1,258.141682
2.7,1,258.583128
2.7,1,258.994526
2.8,1,259.411691
2.8,1,259.837633
2.7,1,260.265248
2.8,1,260.688248
2.8,1,261.127062
2.7,1,261.543745
2.7,1,261.981953
2.7,1,262.421961
2.7,1,262.854804
2.7,1,263.26275
2.7,1,263.702374
2.7,1,264.135647
2.7,1,264.561309
2.7,1,265.008798
2.7,1,265.456731
2.7,1,265.888679
2.7,1,266.331425
2.7,1,266.730752
2.7,1,267.135753
2.7,1,267.561813
2.7,1,267.970585
2.7,1,268.395291
2.8,1,268.808969
2.7,1,269.272038
2.7,1,269.696193
2.7,1,270.102626
2.7,1,270.548935
2.7,1,270.972791
2.7,1,271.421602
2.7,1,271.856555
2.7,1,272.312129
2.7,1,272.739811
2.7,1,273.160743
2.7,1,273.577932
2.7,1,274.071925
2.7,1,274.616765
2.7,1,275.111963
2.7,1,275.784572
2.7,1,276.281777
2.7,1,276.851081
2.7,1,277.364541
2.7,1,277.867077
2.7,1,278.320872
2.7,1,278.768903
2.7,1,279.208335
2.7,1,279.681983
2.7,1,280.115154
2.7,1,280.579603
2.7,1,281.014692
2.7,1,281.47426
2.7,1,281.90656
2.7,1,282.34839
2.7,1,282.797537
2.7,1,283.222219
2.7,1,283.68863
2.8,1,284.116432
2.8,1,284.644976
2.7,1,285.097855
2.7,1,285.547841
2.8,1,285.994821
2.7,1,286.43202
2.8,1,286.882417
2.7,1,287.324515
2.7,1,287.777915
2.7,1,288.236103
2.7,1,288.682908
2.7,1,289.150406
2.7,1,289.585037
2.7,1,290.060745
2.7,1,290.505275
2.7,1,290.958321
2.7,1,291.416989
2.7,1,291.8594
2.7,1,292.389669
2.7,1,292.834035
2.7,1,293.266264
2.8,1,293.71636
2.8,1,294.146008
2.7,1,294.596439
2.8,1,295.040243
2.8,1,295.511612
2.8,1,295.950589
2.8,1,296.430201
2.8,1,296.919277
2.8,1,297.378705
2.8,1,297.801726
2.8,1,298.228758
2.8,1,298.674083
2.8,1,299.106638
2.8,1,299.557049
2.8,1,300.090342
2.8,1,300.557259
2.8,1,300.996964
2.8,1,301.424214
2.8,1,301.878726
2.8,1,302.302337
2.7,1,302.75392
2.8,1,303.211622
2.8,1,303.630039
2.8,1,304.070652
2.8,1,304.507321
2.7,1,304.957614
2.7,1,305.388491
2.7,1,305.875783
2.7,1,306.315798
2.7,1,306.766677
2.7,1,307.216278
2.7,1,307.746511
2.7,1,308.190867
2.7,1,308.638197
2.7,1,309.070121
2.7,1,309.521567
2.7,1,309.957182
2.7,1,310.413967
2.7,1,310.839084
2.7,1,311.32836
2.7,1,311.771422
2.7,1,312.23089
2.7,1,312.684942
2.7,1,313.113375
2.7,1,313.567279
5.4,2,314.435176
2.7,1,314.862737
5.4,2,315.846012
5.4,2,316.726383
2.7,1,317.158995
5.4,2,318.023226
5.4,2,318.885915
5.4,2,319.747823
5.4,2,320.599996
2.7,1,321.057299
4.5,2,321.920159
5.4,2,322.799223
2.7,1,323.295531
2.7,1,323.7459
2.7,1,324.18391
4.4,2,325.021908
2.7,1,325.489033
2.7,1,325.90961
2.7,1,326.355283
2.7,1,326.809314
2.7,1,327.264417
2.7,1,327.723608
2.7,1,328.18234
2.7,1,328.620474
2.8,1,329.066933
2.8,1,329.510627
2.8,1,329.960589
2.8,1,330.418112
2.8,1,330.98018
2.8,1,331.414525
2.8,1,331.927661
2.8,1,332.411449
2.8,1,332.853897
2.8,1,333.324045
2.8,1,333.763709
2.8,1,334.244623
2.8,1,334.690164
2.8,1,335.141832
2.8,1,335.57692
2.8,1,336.300284
2.8,1,336.73333
2.8,1,337.185245
2.8,1,337.669597
2.8,1,338.092853
7.4,3,339.465388
2.8,1,339.916156
4.5,2,340.770629
2.8,1,341.217795
2.8,1,341.669849
2.8,1,342.09642
2.8,1,342.534844
4.6,2,343.400094
2.8,1,343.869023
5.6,2,344.795827
5.6,2,345.696715
2.8,1,346.287509
2.8,1,346.766575
5.6,2,347.798289
5.6,2,348.740971
2.8,1,349.211647
2.8,1,349.676516
5.6,2,350.586886
2.8,1,351.18924
4.6,2,352.077638
2.8,1,352.544637
5.6,2,353.435425
8.4,3,354.799912
2.8,1,355.368819
2.8,1,355.871696
5.6,2,356.838397
2.8,1,357.332329
5.6,2,358.269607
2.8,1,358.81138
2.8,1,359.31078
2.8,1,359.86054
2.8,1,360.320824
2.8,1,360.812837
2.8,1,361.333187
5.6,2,362.317008
5.6,2,363.238584
5.6,2,364.159188
2.8,1,364.668271
5.6,2,365.595592
5.6,2,366.511741
5.6,2,367.443074
5.6,2,368.470403
2.8,1,368.996076
2.8,1,369.56919
2.8,1,370.204879
2.8,1,370.71786
5.6,2,371.625011
5.6,2,372.526522
5.6,2,373.398198
5.6,2,374.261221
4.6,2,375.150005
5.6,2,376.041007
8.4,3,377.318765
5.6,2,378.19465
8.4,3,379.464578
2.8,1,379.934072
4.6,2,380.804729
2.8,1,381.248208
2.8,1,381.687981
5.6,2,382.601461
2.8,1,383.131254
2.8,1,383.599227
2.8,1,384.04925
5.6,2,384.937998
2.8,1,385.388308
5.6,2,386.286415
5.6,2,387.158581
4.6,2,387.993352
5.6,2,388.868896
5.6,2,389.745876
2.8,1,390.206133
2.8,1,390.673402
5.6,2,391.555469
5.6,2,392.429539
5.6,2,393.298103
2.8,1,393.728701
2.8,1,394.18307
5.6,2,395.044761
5.6,2,395.945212
5.6,2,396.820111
8.4,3,398.114169
2.8,1,398.555281
2.8,1,398.988213
4.6,2,399.845335
5.6,2,400.742154
5.6,2,401.611834
8.4,3,402.909005
5.6,2,403.789948
5.6,2,404.63148
5.6,2,405.524789
2.8,1,405.990928
8.4,3,407.292865
4.6,2,408.152964
2.8,1,408.612361
5.6,2,409.498304
5.6,2,410.369726
5.6,2,411.272156
7.3,3,412.550346
2.8,1,412.997008
2.8,1,413.432915
5.6,2,414.299907
2.8,1,414.834029
33.7,16,421.991615
4.6,2,422.873105
5.6,2,423.876842
5.6,2,424.753784
5.6,2,425.644338
5.6,2,426.529159
5.6,2,427.426512
4.6,2,428.325351
2.8,1,428.826617
5.6,2,429.731169
5.6,2,430.65707
2.8,1,431.11291
5.6,2,431.98185
2.8,1,432.477762
2.8,1,432.918821
5.6,2,433.818967
5.6,2,434.743155
2.8,1,435.205123
2.8,1,435.67247
5.6,2,436.546889
5.6,2,437.450968
5.6,2,438.416853
2.8,1,438.873357
5.6,2,439.734839
2.8,1,440.191197
5.6,2,441.059858
5.6,2,441.90182
2.8,1,442.360552
5.6,2,443.269987
2.8,1,443.715976
2.8,1,444.181457
5.6,2,445.075365
5.6,2,445.972066
5.6,2,446.830912
2.8,1,447.28471
5.6,2,448.196997
5.6,2,449.074446
5.6,2,449.933358
4.6,2,450.813764
5.6,2,451.70852
5.6,2,452.600442
5.6,2,453.596105
5.6,2,454.476267
4.6,2,455.32972
8.4,3,456.611502
2.8,1,457.052293
5.6,2,457.938235
5.6,2,458.810678
7.4,3,460.139856
4.5,2,461.009593
2.8,1,461.505382
5.6,2,462.408109
4.6,2,463.289728
8.4,3,464.612812
4.5,2,465.500828
5.6,2,466.360395
7.4,3,467.658918
7.4,3,469.058363
5.6,2,469.948493
5.6,2,470.836286
5.6,2,471.709049
11.2,4,473.450823
5.6,2,474.344775
5.6,2,475.214123
5.6,2,476.10993
10.8,5,478.29674
4.5,2,479.156129
4.6,2,480.045166
4.5,2,480.932447
5.6,2,481.798125
7.3,3,483.114133
2.8,1,483.576983
5.6,2,484.611113
2.8,1,485.118067
5.6,2,486.035656
2.8,1,486.48162
2.8,1,486.958421
2.8,1,489.626302
2.8,1,490.343812
2.8,1,491.054132
2.8,1,491.649257
2.8,1,492.227595
2.8,1,492.903428
2.8,1,493.487128
5.6,2,494.724433
5.6,2,495.864438
2.8,1,496.475499
5.6,2,497.828055
7.4,3,499.508721
5.6,2,500.876534
5.6,2,501.966081
37.1,19,513.070573
2.8,1,514.355982
6.4,3,516.6497
2.8,1,517.558273
2.5,2,519.781876
4.5,2,522.442533
2.8,1,523.80415
11.7,6,532.517282
2.8,1,533.392967
2.6,2,535.615906
2.8,1,537.052642
7.1,4,542.427698
2.7,1,543.402684
7.2,3,545.779258
2.6,2,547.144271
2.8,1,548.060817
2.8,1,548.52996
5.6,2,550.239109
2.8,1,550.677419
5.6,2,551.523207
2.8,1,551.962482
2.8,1,552.397291
2.8,1,553.560511
21.8,10,560.026716
2.8,1,561.15433
5.6,2,562.080366
2.8,1,563.219084
30.2,14,572.688773
28.2,14,582.748135
22.5,12,593.732278
20.7,11,602.481652
2.8,1,602.973877
5.6,2,604.78521
2.8,1,605.388869
2.8,1,605.97542
18.9,10,612.667719
6.3,3,616.768926
2.7,1,619.492975
2.8,1,620.037004
2.8,1,620.588879
2.8,1,623.463038
2.8,1,624.01439
2.8,1,626.713292
2.8,1,627.293745
2.8,1,627.842248
2.8,1,630.564291
2.8,1,631.11607
2.8,1,633.944335
3.6,2,635.301461
2.8,1,637.988204
2.8,1,638.413
2.8,1,638.835916
2.8,1,641.374208
2.8,1,641.857816
2.8,1,644.488508
5.6,2,645.345492
2.8,1,648.061339
2.8,1,648.518958
5.6,2,651.504256
2.8,1,652.033653
2.8,1,654.830521
19.9,10,666.803682
15.4,8,677.969492
2.8,1,678.516786
2.8,1,681.551909
2.8,1,682.087129
2.8,1,682.635756
2.8,1,685.297131
2.8,1,685.810912
2.8,1,688.841355
21.5,12,703.152369
23.6,12,717.323631
4.5,2,718.132961
2.7,1,720.875807
2.7,1,721.304994
2.7,1,724.11382
20.7,11,738.748185
